minority_fraction,n_rep,AUC_mean,AUC_ci95,SHAP_R2_mean,SHAP_R2_ci95,DP_gap_mean,DP_gap_ci95,mean_score_gap_mean,mean_score_gap_ci95,EO_gap_mean,EO_gap_ci95,EOdds_gap_mean,EOdds_gap_ci95,grad_norm_mean_mean,grad_norm_mean_ci95,grad_norm_max_mean,grad_norm_max_ci95,p99_latency_ms_mean,p99_latency_ms_ci95,masked_batch_frac_mean,masked_batch_frac_ci95,train_seconds_mean,train_seconds_ci95
0.01,3,0.9072691629192889,0.0067343192474943435,0.6861823995908102,0.033536914914010535,0.0554263589960133,0.01747170306307039,0.011204873522122667,0.021606970636459413,0.3609884935699362,0.04957179572032862,0.3609884935699362,0.04957179572032862,1.1071792397549827,0.059530447171160225,6.144450950773487,11.065737496711094,0.12567722313178814,0.008449830059289565,0.41999999999999993,0.0025781202969580273,14.217827081680298,1.04995606559309
0.03,3,0.9080132526369743,0.004276587655733566,0.6994447310765585,0.016543696090561735,0.05543274120255947,0.023912441736646372,0.0135141064723332,0.02737943205377381,0.3443983402489627,0.13061128016350268,0.3443983402489627,0.13061128016350268,1.1858867131921196,0.100981748412993,4.293677870533866,6.399678898464313,0.13563799998640505,0.019806865082946875,0.0004694835680750667,0.0015428193914663233,14.266635735829672,0.06922479857940354
0.05,3,0.9075441547419371,0.01202098372965031,0.7075117826461792,0.014360744355763858,0.06772556097870613,0.023185357787161333,0.017548657953739135,0.016907531722866305,0.4088829051528795,0.13046499596465264,0.4088829051528795,0.13046499596465264,1.1583383501709406,0.057095838502061076,2.7706064966705326,0.7529760686696909,0.4190877464528359,0.7618998108605878,0.0005327245053272333,0.0006548938705777849,15.37022352218628,1.3939501713733362
0.1,3,0.9085885081471679,0.006556939631619519,0.7083602945009867,0.019816313393075408,0.07480066816527774,0.01350810006454198,0.0085030595461527,0.027184948031736773,0.446058091286307,0.06754247994956383,0.446058091286307,0.06754247994956383,1.145457541162809,0.03211456072274645,3.426772664029253,1.4992052515858714,0.20907524664835356,0.023109127618398357,0.0,0.0,16.329638878504436,0.26650680710743957
,3,0.9053298974644884,0.001921889733741331,0.7041145364443461,0.016552791874801624,0.058779087337564206,0.00753473094496857,0.005084313452243767,0.005091813532374437,0.3419778699861687,0.03363167183668802,0.3419778699861687,0.03363167183668802,1.210332902474794,0.06912138245599524,3.176779558318179,0.14751760177530676,0.1245463900219571,0.008882616269653094,0.0025039123630672335,0.0017814943819483022,13.76059865951538,0.07316660258307976
