dataset,seed,teacher_n_estimators,teacher_max_depth,teacher_learning_rate,lambda_fair,batch_size,epochs,lr,minority_fraction,penalty,label,AUC,SHAP_R2,DP_gap,mean_score_gap,EO_gap,TPR_g1,TPR_g0,EOdds_gap,dTPR,dFPR,grad_norm_mean,grad_norm_max,diverged,masked_batch_frac,n_train,p99_latency_ms,mean_latency_ms,train_seconds,teacher_AUC,sid
creditcard,43,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:lambda_fair=2.5,0.7675705535382517,0.6524738669395447,0.0286561825756929,0.002477616071701,0.0599987277816145,0.3506097560975609,0.2906110283159464,0.0599987277816145,0.0599987277816145,0.009479459446474,0.5599260043080322,0.6742544520117789,False,0.0,24000,0.2141269901585473,0.1235085090283973,12.063799142837524,0.7777540363592031,10
creditcard,44,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:lambda_fair=2.5,0.7691268169643599,0.6594067215919495,0.0204223435130301,0.0116754323244094,0.0309330813129293,0.3170731707317073,0.2861400894187779,0.0309330813129293,0.0309330813129293,0.0078207665541283,0.5542784129954543,0.789982921582207,False,0.0,24000,0.2378299995507403,0.1267602230191187,12.279706478118896,0.7777540363592031,11
creditcard,42,100,4,0.1,5.0,512,70,0.001,,dp,OFAT:lambda_fair=5.0,0.7679452468775152,0.6530510783195496,0.0020085096264087,0.0050939172506332,0.0108570208280324,0.1143292682926829,0.1251862891207153,0.0108570208280324,0.0108570208280324,0.0016150819829658,0.6395903585031776,0.8769460885015609,False,0.0,24000,0.2184692498303775,0.125676197998473,12.444289684295654,0.7777540363592031,12
creditcard,43,100,4,0.1,5.0,512,70,0.001,,dp,OFAT:lambda_fair=5.0,0.765717970331254,0.6400945782661438,0.0266358279498183,0.0037412047386169,0.0546758569299553,0.3125,0.2578241430700447,0.0546758569299553,0.0546758569299553,0.0094423162567056,0.6264631989112412,0.8868865888569374,False,0.0,24000,0.1899215801677201,0.119678123016456,12.532958984375,0.7777540363592031,13
creditcard,44,100,4,0.1,5.0,512,70,0.001,,dp,OFAT:lambda_fair=5.0,0.7674011473179392,0.6461493372917175,0.0111743043074228,0.0104716122150421,0.0018379012031551,0.1844512195121951,0.1862891207153502,0.0087219970839824,0.0018379012031551,0.0087219970839824,0.6181363853720891,0.8466766353780264,False,0.0,24000,0.1947446699796273,0.1261471259904283,12.288753747940063,0.7777540363592031,14
creditcard,42,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:batch_size=512,0.7685399828513493,0.6543967127799988,0.0300040541186851,0.0057208985090255,0.0644015121224237,0.3475609756097561,0.2831594634873323,0.0644015121224237,0.0644015121224237,0.0101007301131481,0.5649680905948227,0.9065264059889214,False,0.0,24000,0.3116070899523037,0.129624205984328,12.179333448410034,0.7777540363592031,15
creditcard,43,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:batch_size=512,0.7675705535382517,0.6524738669395447,0.0286561825756929,0.002477616071701,0.0599987277816145,0.3506097560975609,0.2906110283159464,0.0599987277816145,0.0599987277816145,0.009479459446474,0.5599260043080322,0.6742544520117789,False,0.0,24000,0.1953160106313589,0.1235103090093616,12.239331007003784,0.7777540363592031,16
creditcard,44,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:batch_size=512,0.7691268169643599,0.6594067215919495,0.0204223435130301,0.0116754323244094,0.0309330813129293,0.3170731707317073,0.2861400894187779,0.0309330813129293,0.0309330813129293,0.0078207665541283,0.5542784129954543,0.789982921582207,False,0.0,24000,0.2067464899391779,0.1228024910124077,12.221474170684814,0.7777540363592031,17
creditcard,42,100,4,0.1,2.5,64,70,0.001,,dp,OFAT:batch_size=64,0.7756237591861148,0.7980316877365112,0.0035454541797427,0.0100373029708862,0.0110364944931118,0.0396341463414634,0.0506706408345752,0.0110364944931118,0.0110364944931118,0.0029696072615859,2.7947213635913606,119.78858354618964,False,0.0,24000,0.2086291696923581,0.12264617099936,28.750305891036987,0.7777540363592031,18
creditcard,43,100,4,0.1,2.5,64,70,0.001,,dp,OFAT:batch_size=64,0.7772359000566192,0.787640392780304,0.0027373123293928,0.007531851530075,0.0136422703645814,0.0564024390243902,0.0700447093889716,0.0136422703645814,0.0136422703645814,0.0017830579008738,2.839753088015587,116.19930688782382,False,0.0,24000,0.1994963397737592,0.1238964250424032,29.579392910003666,0.7777540363592031,19
creditcard,44,100,4,0.1,2.5,64,70,0.001,,dp,OFAT:batch_size=64,0.7756037626403569,0.805696964263916,0.0039881889710986,0.0094855427742004,0.0099641961397259,0.0457317073170731,0.0357675111773472,0.0099641961397259,0.0099641961397259,0.000875914027375,2.7881097376522392,59.79695459780406,False,0.0,24000,0.1256690802438242,0.1160841350047121,28.858258724212646,0.7777540363592031,20
creditcard,42,100,4,0.1,2.5,256,70,0.001,,dp,OFAT:batch_size=256,0.7752909134567239,0.7397230267524719,0.0295494743278633,0.0095599144697189,0.0657214386972483,0.3399390243902439,0.2742175856929955,0.0657214386972483,0.0657214386972483,0.0093863242840696,0.8238048147643986,12.466271197942644,False,0.0,24000,0.1304709200576326,0.1155778240017753,13.896683931350708,0.7777540363592031,21
creditcard,43,100,4,0.1,2.5,256,70,0.001,,dp,OFAT:batch_size=256,0.777803221411269,0.7361333966255188,0.0315539611242647,0.0059355646371841,0.071921231507397,0.3506097560975609,0.2786885245901639,0.071921231507397,0.071921231507397,0.0099392219148515,0.8098860982974938,4.813669456413453,False,0.0,24000,0.1279332500962482,0.1152421620026871,13.817993640899658,0.7777540363592031,22
creditcard,44,100,4,0.1,2.5,256,70,0.001,,dp,OFAT:batch_size=256,0.7772984698933458,0.7406662106513977,0.0127856712158914,0.008174180984497,0.0089100723347024,0.2652439024390244,0.2563338301043219,0.0089100723347024,0.0089100723347024,0.0055036598053401,0.7961379875466921,7.507490720401505,False,0.0,24000,0.127332999909413,0.1146620789913868,13.791556358337402,0.7777540363592031,23
creditcard,42,100,4,0.1,2.5,1024,70,0.001,,dp,OFAT:batch_size=1024,0.7659309174173299,0.6106951236724854,0.0290166728424556,0.0053954422473907,0.061523118025517,0.3521341463414634,0.2906110283159464,0.061523118025517,0.061523118025517,0.009479459446474,0.55759058355872,0.6999127636927304,False,0.0,24000,0.2281374999256513,0.1239931809959671,10.149876594543455,0.7777540363592031,24
creditcard,43,100,4,0.1,2.5,1024,70,0.001,,dp,OFAT:batch_size=1024,0.7666486966525621,0.5776522159576416,0.0263783668293528,0.0009912997484207,0.0570521791283486,0.3521341463414634,0.2950819672131147,0.0570521791283486,0.0570521791283486,0.007373385149007,0.5485270272012941,0.6637333075889642,False,0.0,24000,0.1795628293893969,0.1225439960144285,10.401461601257324,0.7777540363592031,25
creditcard,44,100,4,0.1,2.5,1024,70,0.001,,dp,OFAT:batch_size=1024,0.7710611602415132,0.597104012966156,0.0322403006216166,0.0125587731599807,0.0725346225146305,0.3780487804878049,0.3055141579731744,0.0725346225146305,0.0725346225146305,0.0098956110054716,0.5471741301152931,0.6441490282421052,False,0.0,24000,0.1939045901508506,0.1222707030055971,10.457615852355955,0.7777540363592031,26
creditcard,42,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:minority_fraction=None,0.7685399828513493,0.6543967127799988,0.0300040541186851,0.0057208985090255,0.0644015121224237,0.3475609756097561,0.2831594634873323,0.0644015121224237,0.0644015121224237,0.0101007301131481,0.5649680905948227,0.9065264059889214,False,0.0,24000,0.2242152404051012,0.1242577419998269,11.72931146621704,0.7777540363592031,27
creditcard,43,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:minority_fraction=None,0.7675705535382517,0.6524738669395447,0.0286561825756929,0.002477616071701,0.0599987277816145,0.3506097560975609,0.2906110283159464,0.0599987277816145,0.0599987277816145,0.009479459446474,0.5599260043080322,0.6742544520117789,False,0.0,24000,0.2063974998418416,0.1245476780277385,11.64440107345581,0.7777540363592031,28
creditcard,44,100,4,0.1,2.5,512,70,0.001,,dp,OFAT:minority_fraction=None,0.7691268169643599,0.6594067215919495,0.0204223435130301,0.0116754323244094,0.0309330813129293,0.3170731707317073,0.2861400894187779,0.0309330813129293,0.0309330813129293,0.0078207665541283,0.5542784129954543,0.789982921582207,False,0.0,24000,0.2087990801919659,0.1236354629845664,12.084337949752808,0.7777540363592031,29
creditcard,42,100,4,0.1,2.5,512,70,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.7437960313629693,0.5133454203605652,0.0817459171627784,0.0253338068723678,0.260897913561848,0.0625,0.323397913561848,0.260897913561848,0.260897913561848,0.0366727093647036,0.7274220428762096,2.0644332504624474,False,0.4362637362637362,12873,0.2082219095427717,0.1215857240031255,6.438287258148193,0.7777540363592031,30
creditcard,43,100,4,0.1,2.5,512,70,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.7353059656952806,0.4734674990177154,0.0876652880279238,0.0149474143981933,0.2764485115044891,0.0335365853658536,0.3099850968703427,0.2764485115044891,0.2764485115044891,0.0390210459596155,0.7245092200582308,2.881122647234007,False,0.4340659340659341,12873,0.2043580105055298,0.1240130349824539,6.45807147026062,0.7777540363592031,31
creditcard,44,100,4,0.1,2.5,512,70,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.7507653113470238,0.5045798420906067,0.0720493324113603,0.0205602943897247,0.2292605684998727,0.0777439024390243,0.3070044709388971,0.2292605684998727,0.2292605684998727,0.0332185775082278,0.7113484817784644,1.7275130363112896,False,0.4406593406593406,12873,0.2126668392520514,0.1241965829958644,6.4615983963012695,0.7777540363592031,32
creditcard,42,100,4,0.1,2.5,512,70,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.7502920060099295,0.5037989616394043,0.0873137373833993,0.0106952190399169,0.2816350732434299,0.0015243902439024,0.2831594634873323,0.2816350732434299,0.2816350732434299,0.0363184631219867,0.7205465705626888,1.4550769825192302,False,0.0005494505494505,13138,0.2066822599408624,0.1240918620051161,6.379082918167114,0.7777540363592031,33
creditcard,43,100,4,0.1,2.5,512,70,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.7295530884906818,0.5011723637580872,0.0716057036577805,0.0224499553442001,0.2354694485842026,0.0,0.2354694485842026,0.2354694485842026,0.2354694485842026,0.0285714285714285,0.7200413715496627,1.492313948500522,False,0.001098901098901,13138,0.2054719999614462,0.1223853630126541,6.483951568603516,0.7777540363592031,34
creditcard,44,100,4,0.1,2.5,512,70,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.7188905755151005,0.5101117491722107,0.0681959082455052,0.0048918277025222,0.2295081967213114,0.0,0.2295081967213114,0.2295081967213114,0.2295081967213114,0.0258317025440313,0.696102546602337,1.2074333417834415,False,0.0021978021978021,13138,0.2066420899154763,0.121685242026615,6.3538594245910645,0.7777540363592031,35
creditcard,42,100,4,0.1,2.5,512,70,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.7504354489732499,0.536821722984314,0.0728456292622442,0.0077815800905227,0.2444113263785395,0.0,0.2444113263785395,0.2444113263785395,0.2444113263785395,0.0277886497064579,0.6779355949078152,3.219494887720411,False,0.0132275132275132,13415,0.2212928298831684,0.1241634059879288,6.522125482559204,0.7777540363592031,36
creditcard,43,100,4,0.1,2.5,512,70,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.7561425276375645,0.5083392858505249,0.0907740416613215,0.010175421833992,0.2890866380720439,0.0015243902439024,0.2906110283159464,0.2890866380720439,0.2890866380720439,0.0387475538160469,0.6633641710387954,1.8552529129787652,False,0.0148148148148148,13415,0.1866319999317055,0.1212934429904635,6.550002813339233,0.7777540363592031,37
creditcard,44,100,4,0.1,2.5,512,70,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.7469493576190307,0.5200573205947876,0.0889141532546259,0.0076857358217239,0.2861060121405983,0.0015243902439024,0.2876304023845007,0.2861060121405983,0.2861060121405983,0.0371819960861056,0.6676520271672912,1.437784768895947,False,0.0126984126984126,13415,0.1698605901856353,0.1201291960023809,6.545921087265015,0.7777540363592031,38
creditcard,42,100,4,0.1,2.5,512,70,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.7633366881301633,0.5590081810951233,0.07725666236521843,0.0036471784114837646,0.2439683217622042,0.019817073170731708,0.2637853949329359,0.2439683217622042,0.2439683217622042,0.03411925366211524,0.6089329900381111,0.8174565686334742,False,0.0,14160,0.2129588397929183,0.12615045800976077,6.9449074268341064,0.7777540363592031,39
creditcard,43,100,4,0.1,2.5,512,70,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.761759702477201,0.5493544936180115,0.07837478561668419,0.002902612090110779,0.2533532041728763,0.0,0.2533532041728763,0.2533532041728763,0.2533532041728763,0.03240456879713351,0.6037880744862459,0.78026337631601,False,0.0,14160,0.22890041927894342,0.12653579100151546,6.9072747230529785,0.7777540363592031,40
creditcard,44,100,4,0.1,2.5,512,70,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.7676409446045691,0.5698787569999695,0.07505014010622953,0.013567522168159485,0.24376385809312637,0.028963414634146343,0.2727272727272727,0.24376385809312637,0.24376385809312637,0.03159702780565057,0.6129592476227267,0.7927371937621976,False,0.0,14160,0.20008382998639718,0.12255844601077115,6.88058066368103,0.7777540363592031,41
