lambda_fair,n_rep,AUC_mean,AUC_ci95,SHAP_R2_mean,SHAP_R2_ci95,DP_gap_mean,DP_gap_ci95,mean_score_gap_mean,mean_score_gap_ci95,EO_gap_mean,EO_gap_ci95,EOdds_gap_mean,EOdds_gap_ci95,grad_norm_mean_mean,grad_norm_mean_ci95,grad_norm_max_mean,grad_norm_max_ci95,p99_latency_ms_mean,p99_latency_ms_ci95,masked_batch_frac_mean,masked_batch_frac_ci95,train_seconds_mean,train_seconds_ci95
0.0,3,0.7669271700539042,0.00433223268047929,0.6572755575180054,0.020848846248621714,0.03731524966949463,0.010611320533588485,0.03718601167201993,0.007752298705389362,0.07613999854603606,0.03557354542772808,0.07613999854603606,0.03557354542772808,0.5284287470545171,0.006935522136473196,0.7804521000658994,0.2700535538164406,0.2383766666965432,0.09571242177960916,0.0,0.0,12.25361998875936,0.6147181655393869
0.5,3,0.7681196791113448,0.002874284501001824,0.6568990548451742,0.01662451430999467,0.026036724266142633,0.004819896913701531,0.0080434878667195,0.007119980498819904,0.05275465571347213,0.0024925240386107776,0.05275465571347213,0.0024925240386107776,0.5296042561367025,0.005186167093985111,0.8081834334745287,0.18522497404071703,0.28567063983852364,0.4243456108344818,0.0,0.0,12.38276720046997,1.860018935956474
1.0,3,0.7684967376334401,0.009086735146686658,0.6585899392763773,0.0033316005156492612,0.024108820233583336,0.0026170291010166693,0.0081436733404795,0.006715853747210649,0.04714250663371009,0.030265473409583323,0.04714250663371009,0.030265473409583323,0.5336492666681952,0.0094509642490973,0.7868701926749752,0.3632396611683575,0.19975966304021608,0.01762804742099283,0.0,0.0,12.270192861557007,0.5047413763302891
2.5,3,0.7684124511179871,0.0019523603354987438,0.6554257671038309,0.008891107836806772,0.026360860069136034,0.012884912110485949,0.006624648968378634,0.0115885835319129,0.05177777373898917,0.04517594332834326,0.05177777373898917,0.04517594332834326,0.5597241692994364,0.01328441384191683,0.7902545931943025,0.28849835213359803,0.22107274675969757,0.03622561535466232,0.0,0.0,12.154268582661947,0.27852367628115166
5.0,3,0.7670214548422362,0.0028845053486953797,0.6464316646258036,0.016104322978040438,0.013272880627883267,0.030920202787445065,0.0064355780680974,0.008843891880787528,0.022456926320380936,0.07021285703373366,0.02475162494732337,0.06443138427124671,0.6280633142621693,0.026868739139773203,0.8701697709121748,0.05202765058000286,0.20104516665924166,0.03796056302850476,0.0,0.0,12.422000805536905,0.307086497222958
