lambda_fair,n_rep,AUC_mean,AUC_ci95,SHAP_R2_mean,SHAP_R2_ci95,DP_gap_mean,DP_gap_ci95,mean_score_gap_mean,mean_score_gap_ci95,EO_gap_mean,EO_gap_ci95,EOdds_gap_mean,EOdds_gap_ci95,grad_norm_mean_mean,grad_norm_mean_ci95,grad_norm_max_mean,grad_norm_max_ci95,p99_latency_ms_mean,p99_latency_ms_ci95,masked_batch_frac_mean,masked_batch_frac_ci95,train_seconds_mean,train_seconds_ci95
0.0,3,0.9260669718229556,0.003716923751152209,0.7285805940628052,0.03538826481694724,0.32508355515813375,0.14785880097433418,0.32039122283458704,0.022178456962019654,0.11822783320090635,0.16788658622033598,0.22427311280746398,0.11863202579454209,0.8263387225578885,0.0394152263506347,2.702768225053383,1.0379951533794671,0.2008955564603335,0.017914261807265023,0.0025039123630672335,0.0017814943819483022,14.5324178536733,0.23400428464725678
0.5,3,0.9173771789338785,0.005516750925370242,0.723346213499705,0.008864775853862965,0.08048272940410196,0.004754273058793751,0.010858461260795533,0.021492006636472258,0.4894499867573055,0.05416986093358604,0.4894499867573055,0.05416986093358604,0.829437384625123,0.0284383138410128,4.262775014243167,5.104275980464782,0.21623041981608052,0.04937159614263228,0.0025039123630672335,0.0017814943819483022,14.703329165776571,0.3917508465262438
1.0,3,0.9157898848620937,0.003411929476488605,0.7151415149370829,0.006083037642169448,0.07181638288271502,0.014768431849955752,0.009423881769180267,0.015226148879807899,0.4412171507607192,0.05155959654672783,0.4412171507607192,0.05155959654672783,0.9156167407277259,0.04222175179581904,2.669265750014707,0.8087796563285453,0.3059439200266448,0.41917778618177004,0.0025039123630672335,0.0017814943819483022,14.778340895970663,0.4844050655943477
2.5,3,0.9053298974644884,0.001921889733741331,0.7041145364443461,0.016552791874801624,0.058779087337564206,0.00753473094496857,0.005084313452243767,0.005091813532374437,0.3419778699861687,0.03363167183668802,0.3419778699861687,0.03363167183668802,1.210332902474794,0.06912138245599524,3.176779558318179,0.14751760177530676,0.22661505318865235,0.02191746621388812,0.0025039123630672335,0.0017814943819483022,14.583793560663858,0.21229108872029903
5.0,3,0.8973712525730546,0.004075263686291427,0.6870000759760538,0.018405676715145848,0.035395889996977896,0.014563986579703148,0.003906120856602967,0.003891389656601587,0.22095435684647302,0.08306276957835944,0.22095435684647302,0.08306276957835944,1.6504719951270737,0.11600674914837299,3.7657081844872433,0.9575086679873882,0.14496811326959377,0.07134118025763495,0.0025039123630672335,0.0017814943819483022,14.53762157758077,1.433854139706261
