dataset,seed,teacher_n_estimators,teacher_max_depth,teacher_learning_rate,lambda_fair,batch_size,epochs,lr,minority_fraction,penalty,label,AUC,SHAP_R2,DP_gap,mean_score_gap,EO_gap,TPR_g1,TPR_g0,EOdds_gap,dTPR,dFPR,grad_norm_mean,grad_norm_max,diverged,masked_batch_frac,n_train,p99_latency_ms,mean_latency_ms,train_seconds,teacher_AUC,sid
bank,43,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:lambda_fair=2.5,0.9061178035849357,0.6986044049263,0.0592701722574796,0.005568727850914,0.3433609958506224,0.0,0.3433609958506224,0.3433609958506224,0.3433609958506224,0.0244274809160305,1.2233202966815273,3.2295654538903875,False,0.0032863849765258,36168,0.2273183396300737,0.1226235880085369,14.674753904342651,0.928567327917539,10
bank,44,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:lambda_fair=2.5,0.904571307496452,0.7022188305854797,0.0555303717135086,0.0068484470248222,0.3278008298755187,0.0,0.3278008298755187,0.3278008298755187,0.3278008298755187,0.0221374045801526,1.2292897836239811,3.11248310517054,False,0.0018779342723004,36168,0.2174614899467997,0.1215406609890124,14.50517964363098,0.928567327917539,11
bank,42,100,4,0.1,5.0,512,60,0.001,,dp,OFAT:lambda_fair=5.0,0.8990783759246129,0.6851850152015686,0.0286718041704442,0.0056944116950035,0.1825726141078838,0.0,0.1825726141078838,0.1825726141078838,0.1825726141078838,0.009796437659033,1.6084110035033783,4.0182193471607786,False,0.0023474178403755,36168,0.1780218401654563,0.1174292790292383,15.038153409957886,0.928567327917539,12
bank,43,100,4,0.1,5.0,512,60,0.001,,dp,OFAT:lambda_fair=5.0,0.897228735826745,0.680666983127594,0.0380779691749773,0.0032473877072334,0.2365145228215767,0.0,0.2365145228215767,0.2365145228215767,0.2365145228215767,0.0137404580152671,1.700724938124483,3.322041827832095,False,0.0032863849765258,36168,0.1261279199479759,0.1120733520037902,13.906218767166138,0.928567327917539,13
bank,44,100,4,0.1,5.0,512,60,0.001,,dp,OFAT:lambda_fair=5.0,0.8958066459678059,0.695148229598999,0.0394378966455122,0.002776563167572,0.2437759336099585,0.0,0.2437759336099585,0.2437759336099585,0.2437759336099585,0.0143765903307888,1.6422800437533596,3.956863378468856,False,0.0018779342723004,36168,0.1307545796953491,0.1140531089913565,14.668492555618286,0.928567327917539,14
bank,42,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:batch_size=512,0.9053005813120774,0.7115203738212585,0.0615367180417044,0.0028357654809951,0.3547717842323651,0.0,0.3547717842323651,0.3547717842323651,0.3547717842323651,0.0255725190839694,1.1783886271188737,3.18829011589361,False,0.0023474178403755,36168,0.3887012505947495,0.136917438009732,13.950928688049316,0.928567327917539,15
bank,43,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:batch_size=512,0.9061178035849357,0.6986044049263,0.0592701722574796,0.005568727850914,0.3433609958506224,0.0,0.3433609958506224,0.3433609958506224,0.3433609958506224,0.0244274809160305,1.2233202966815273,3.2295654538903875,False,0.0032863849765258,36168,0.1289629995517316,0.1138188090153562,13.926553964614868,0.928567327917539,16
bank,44,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:batch_size=512,0.904571307496452,0.7022188305854797,0.0555303717135086,0.0068484470248222,0.3278008298755187,0.0,0.3278008298755187,0.3278008298755187,0.3278008298755187,0.0221374045801526,1.2292897836239811,3.11248310517054,False,0.0018779342723004,36168,0.3004004098238511,0.1255077939658804,14.570664405822754,0.928567327917539,17
bank,42,100,4,0.1,2.5,64,60,0.001,,dp,OFAT:batch_size=64,0.9303993901608996,0.8049845099449158,0.0033491060081057,0.1490495502948761,0.3479517965922133,0.1489361702127659,0.4968879668049792,0.3479517965922133,0.3479517965922133,0.0073027989821882,4.207728742423693,54.414624945730864,False,0.971643109540636,36168,0.1230443398253555,0.1115042509645718,34.11497974395752,0.928567327917539,18
bank,43,100,4,0.1,2.5,64,60,0.001,,dp,OFAT:batch_size=64,0.9319942401454524,0.7942558526992798,0.1022522634409269,0.2331930845975875,0.2267590712456961,0.3085106382978723,0.5352697095435685,0.2267590712456961,0.2267590712456961,0.0691399491094147,4.266553844615281,84.8409099173339,False,0.9727031802120142,36168,0.1229199093268107,0.1106377090045498,33.60388803482056,0.928567327917539,19
