minority_fraction,n_rep,AUC_mean,AUC_ci95,SHAP_R2_mean,SHAP_R2_ci95,DP_gap_mean,DP_gap_ci95,mean_score_gap_mean,mean_score_gap_ci95,EO_gap_mean,EO_gap_ci95,EOdds_gap_mean,EOdds_gap_ci95,grad_norm_mean_mean,grad_norm_mean_ci95,grad_norm_max_mean,grad_norm_max_ci95,p99_latency_ms_mean,p99_latency_ms_ci95,masked_batch_frac_mean,masked_batch_frac_ci95,train_seconds_mean,train_seconds_ci95
0.01,5,0.78325,0.010599839393372864,0.45997726917266846,0.036274097567865746,0.10756013745704465,0.021892496551272275,0.0861880600452423,0.053335155071804016,0.43050847457627117,0.028235034968113186,0.43050847457627117,0.028235034968113186,2.059541747172348,0.1529191423799269,47.230325034441535,10.427587080856586,0.16720819998681674,0.015487704478667371,0.9362222222222222,0.004121598582443065,3.129551553726196,0.07800984194815587
0.03,5,0.786297619047619,0.024198280266480167,0.48123705983161924,0.007135482994694382,0.11615120274914084,0.07656059760837103,0.11600142121315,0.06812129270082858,0.447457627118644,0.06754149817540546,0.447457627118644,0.06754149817540546,2.146589465428276,0.04489007211099179,26.801386744501475,5.503730853877318,0.15352627991614995,0.020191418838521165,0.3006666666666667,0.0028608547421434126,3.1628665924072266,0.035724851048128746
0.05,5,0.7871190476190477,0.018299992102708596,0.48600931763648986,0.012901846283877664,0.18041237113402056,0.1134141345627047,0.08207047581672663,0.08879683235781165,0.4711864406779661,0.11942081018340271,0.4711864406779661,0.11942081018340271,2.006022985595065,0.06898886980698941,21.954007793141493,3.5804026539543368,0.24210011394279674,0.10791403449988474,0.23877777777777776,0.0037275459832518593,3.3350687980651856,0.13539180344794224
0.1,5,0.796404761904762,0.009699722155055098,0.49849035739898684,0.004085892223321064,0.11168384879725082,0.04269552563029541,0.0557161927223205,0.03401827351657444,0.4135593220338983,0.05487904354944768,0.4135593220338983,0.05487904354944768,1.8526921447624687,0.039653846874016414,11.783597637991141,1.8175078045461106,0.20994132005580415,0.05438992267473357,0.01111111111111106,0.002534536022986064,3.3824161529541015,0.04744724329453297
,5,0.7866666666666666,0.017480900536533568,0.4772371232509613,0.011950279470218768,0.12955326460481098,0.08281498168289676,0.08984758853912352,0.0648304217389602,0.46440677966101696,0.07380820323161198,0.46440677966101696,0.07380820323161198,2.13307398734118,0.06200138233064263,26.270768077414584,2.930155195535218,0.19629537008768216,0.05931703404035756,0.2564444444444444,0.0037971075483941427,3.2050853252410887,0.17309841786172506
